Date,Description,Deposits,Withdrawls,Balance
08-Sep-2020,Miscellaneous,"1,360,620.25",00.00,"2,388,828.44"
08-Sep-2020,Miscellaneous,01.00,00.00,"2,388,829.44"
08-Sep-2020,ATM,"26,845.22",00.00,"2,415,674.66"
08-Sep-2020,RTGS,281.80,00.00,"2,415,956.46"
08-Sep-2020,Commission,00.00,"483,191.29","1,932,765.17"
08-Sep-2020,IMPS,24.55,00.00,"1,932,789.72"
08-Sep-2020,Miscellaneous,06.20,00.00,"1,932,795.92"
08-Sep-2020,Cash,01.00,00.00,"1,932,796.92"
08-Sep-2020,Miscellaneous,00.00,"966,398.46","966,398.46"
08-Sep-2020,Debit Card,00.00,"96,639.85","869,758.61"
08-Sep-2020,Debit Card,"4,014.00",00.00,"873,772.61"
08-Sep-2020,Cheque,41.00,00.00,"873,813.61"
08-Sep-2020,Interest,00.00,"109,226.70","764,586.91"
08-Sep-2020,Cash,00.50,00.00,"764,587.41"
09-Sep-2020,Debit Card,"3,398.00",00.00,"767,985.41"
09-Sep-2020,Bill,98.00,00.00,"768,083.41"
09-Sep-2020,Miscellaneous,00.00,"85,342.60","682,740.81"
09-Sep-2020,Tax,00.00,"68,274.08","614,466.73"
09-Sep-2020,IMPS,00.00,"76,808.34","537,658.39"
09-Sep-2020,Debit Card,"7,032.00",00.00,"544,690.39"
09-Sep-2020,ATM,"200,667.00",00.00,"745,357.39"
09-Sep-2020,Transfer,00.00,"372,678.70","372,678.70"
09-Sep-2020,Miscellaneous,00.00,"186,339.35","186,339.35"
09-Sep-2020,Debit Card,"1,688,438.50",00.00,"1,874,777.85"
09-Sep-2020,IMPS,00.00,"234,347.23","1,640,430.62"
09-Sep-2020,Interest,"194,362.00",00.00,"1,834,792.62"
09-Sep-2020,Reversal,00.00,"366,958.52","1,467,834.10"
09-Sep-2020,ATM,02.00,00.00,"1,467,836.10"
09-Sep-2020,Cheque,119.60,00.00,"1,467,955.70"
09-Sep-2020,Miscellaneous,00.00,"209,707.96","1,258,247.74"
09-Sep-2020,Transfer,121.48,00.00,"1,258,369.22"
10-Sep-2020,ATM,00.00,"179,767.03","1,078,602.19"
10-Sep-2020,RTGS,191.00,00.00,"1,078,793.19"
11-Sep-2020,Reversal,00.00,"359,597.73","719,195.46"
11-Sep-2020,Transfer,"452,610.00",00.00,"1,171,805.46"
12-Sep-2020,Cheque,"4,916.90",00.00,"1,176,722.36"
12-Sep-2020,Cash,00.00,"588,361.18","588,361.18"
12-Sep-2020,Cash,00.00,"58,836.12","529,525.06"
12-Sep-2020,NEFT,"260,382.60",00.00,"789,907.66"
12-Sep-2020,Debit Card,221.00,00.00,"790,128.66"
12-Sep-2020,Transfer,"545,386.20",00.00,"1,335,514.86"
12-Sep-2020,Interest,00.00,"190,787.84","1,144,727.02"
12-Sep-2020,Debit Card,00.00,"228,945.40","915,781.62"
12-Sep-2020,Interest,00.00,"91,578.16","824,203.46"
12-Sep-2020,RTGS,00.00,"274,734.49","549,468.97"
12-Sep-2020,Interest,781.00,00.00,"550,249.97"
12-Sep-2020,Commission,"1,910.00",00.00,"552,159.97"
12-Sep-2020,Tax,00.00,"110,431.99","441,727.98"
12-Sep-2020,Transfer,03.00,00.00,"441,730.98"
12-Sep-2020,Cash,22.00,00.00,"441,752.98"
12-Sep-2020,ATM,00.00,"44,175.30","397,577.68"
12-Sep-2020,Purchase,413.00,00.00,"397,990.68"
12-Sep-2020,Reversal,00.00,"44,221.19","353,769.49"
12-Sep-2020,Purchase,406.20,00.00,"354,175.69"
12-Sep-2020,Transfer,"2,056,960.75",00.00,"2,411,136.44"
12-Sep-2020,Tax,00.00,"267,904.05","2,143,232.39"
12-Sep-2020,Bill,45.70,00.00,"2,143,278.09"
12-Sep-2020,Cheque,41.33,00.00,"2,143,319.42"
12-Sep-2020,Cheque,00.00,"306,188.49","1,837,130.93"
12-Sep-2020,Cheque,00.00,"306,188.49","1,530,942.44"
12-Sep-2020,Purchase,07.00,00.00,"1,530,949.44"
12-Sep-2020,Tax,299.70,00.00,"1,531,249.14"
12-Sep-2020,Bill,07.09,00.00,"1,531,256.23"
12-Sep-2020,IMPS,"14,902.60",00.00,"1,546,158.83"
13-Sep-2020,NEFT,00.00,"171,795.43","1,374,363.40"
13-Sep-2020,ATM,04.50,00.00,"1,374,367.90"
13-Sep-2020,Transfer,"2,904.55",00.00,"1,377,272.45"
13-Sep-2020,Transfer,"884,479.50",00.00,"2,261,751.95"
13-Sep-2020,IMPS,00.00,"753,917.32","1,507,834.63"
13-Sep-2020,ATM,00.00,"150,783.46","1,357,051.17"
13-Sep-2020,IMPS,05.44,00.00,"1,357,056.61"
13-Sep-2020,Debit Card,00.00,"135,705.66","1,221,350.95"
13-Sep-2020,Tax,00.00,"407,116.98","814,233.97"
13-Sep-2020,RTGS,88.38,00.00,"814,322.35"
13-Sep-2020,Bill,00.00,"135,720.39","678,601.96"
13-Sep-2020,Purchase,00.00,"75,400.22","603,201.74"
13-Sep-2020,Commission,00.00,"301,600.87","301,600.87"
13-Sep-2020,Purchase,336.81,00.00,"301,937.68"
13-Sep-2020,RTGS,"1,602,771.00",00.00,"1,904,708.68"
14-Sep-2020,Bill,37.63,00.00,"1,904,746.31"
14-Sep-2020,Interest,00.00,"211,638.48","1,693,107.83"
14-Sep-2020,Miscellaneous,"534,922.00",00.00,"2,228,029.83"
14-Sep-2020,Bill,"2,008,229.80",00.00,"4,236,259.63"
14-Sep-2020,Commission,"2,900.00",00.00,"4,239,159.63"
15-Sep-2020,Cash,00.00,"1,059,789.91","3,179,369.72"
15-Sep-2020,ATM,00.00,"397,421.22","2,781,948.51"
15-Sep-2020,IMPS,00.00,"397,421.22","2,384,527.29"
15-Sep-2020,Commission,00.00,"340,646.76","2,043,880.53"
15-Sep-2020,Commission,00.00,"204,388.05","1,839,492.48"
15-Sep-2020,Reversal,245.00,00.00,"1,839,737.48"
15-Sep-2020,Transfer,00.00,"204,415.28","1,635,322.20"
15-Sep-2020,Cash,"1,751,873.50",00.00,"3,387,195.70"
15-Sep-2020,Miscellaneous,00.00,"846,798.93","2,540,396.78"
15-Sep-2020,Debit Card,00.00,"423,399.46","2,116,997.32"
15-Sep-2020,Bill,00.00,"2,116,997.32",00.00
15-Sep-2020,Reversal,"2,662.99",00.00,"2,662.99"
15-Sep-2020,Debit Card,00.00,380.43,"2,282.56"
15-Sep-2020,Bill,"199,807.00",00.00,"202,089.56"
15-Sep-2020,Cheque,170.00,00.00,"202,259.56"
15-Sep-2020,ATM,"16,689.37",00.00,"218,948.93"
15-Sep-2020,Purchase,16.91,00.00,"218,965.84"
15-Sep-2020,RTGS,00.00,"31,280.83","187,685.01"
15-Sep-2020,Cheque,"2,422.57",00.00,"190,107.58"
15-Sep-2020,Debit Card,00.00,"31,684.60","158,422.98"
15-Sep-2020,Purchase,00.00,"17,602.55","140,820.43"
15-Sep-2020,Transfer,"8,939.69",00.00,"149,760.12"
15-Sep-2020,NEFT,"254,614.97",00.00,"404,375.09"
15-Sep-2020,Debit Card,00.00,"134,791.70","269,583.39"
15-Sep-2020,RTGS,00.00,"67,395.85","202,187.54"
15-Sep-2020,Cash,00.00,"25,273.44","176,914.10"
15-Sep-2020,Miscellaneous,00.00,"35,382.82","141,531.28"
15-Sep-2020,IMPS,00.00,"28,306.26","113,225.02"
15-Sep-2020,Miscellaneous,18.93,00.00,"113,243.95"
15-Sep-2020,Transfer,27.00,00.00,"113,270.95"
15-Sep-2020,Cash,218.61,00.00,"113,489.56"
15-Sep-2020,Bill,05.00,00.00,"113,494.56"
15-Sep-2020,Cash,00.00,"56,747.28","56,747.28"
15-Sep-2020,Interest,00.00,"6,305.25","50,442.03"
15-Sep-2020,Bill,"2,076,465.00",00.00,"2,126,907.03"
15-Sep-2020,IMPS,"3,019.20",00.00,"2,129,926.23"
15-Sep-2020,Purchase,74.00,00.00,"2,130,000.23"
15-Sep-2020,Commission,57.00,00.00,"2,130,057.23"
15-Sep-2020,Purchase,"1,360,195.80",00.00,"3,490,253.03"
15-Sep-2020,Transfer,00.00,"387,805.89","3,102,447.14"
15-Sep-2020,Cheque,"13,799.14",00.00,"3,116,246.28"
15-Sep-2020,ATM,"794,307.00",00.00,"3,910,553.28"
15-Sep-2020,Interest,00.00,"488,819.16","3,421,734.12"
15-Sep-2020,Cash,479.40,00.00,"3,422,213.52"
15-Sep-2020,Commission,00.00,"427,776.69","2,994,436.83"
15-Sep-2020,Miscellaneous,00.00,"499,072.81","2,495,364.02"
15-Sep-2020,Commission,00.00,"277,262.67","2,218,101.35"
15-Sep-2020,NEFT,00.00,"2,218,101.35",00.00
15-Sep-2020,Bill,01.03,00.00,01.03
15-Sep-2020,Reversal,"1,687,673.00",00.00,"1,687,674.03"
15-Sep-2020,Debit Card,00.00,"337,534.81","1,350,139.22"
15-Sep-2020,Reversal,00.00,"135,013.92","1,215,125.30"
15-Sep-2020,Cash,00.00,"135,013.92","1,080,111.38"
15-Sep-2020,Cheque,"22,879.00",00.00,"1,102,990.38"
15-Sep-2020,Reversal,00.00,"220,598.08","882,392.30"
15-Sep-2020,Cash,00.00,"126,056.04","756,336.26"
15-Sep-2020,NEFT,00.00,"126,056.04","630,280.22"
15-Sep-2020,NEFT,00.00,"63,028.02","567,252.20"
15-Sep-2020,Miscellaneous,00.00,"141,813.05","425,439.15"
15-Sep-2020,RTGS,00.00,"47,271.02","378,168.13"
15-Sep-2020,IMPS,00.00,"126,056.04","252,112.09"
15-Sep-2020,NEFT,"161,255.20",00.00,"413,367.29"
15-Sep-2020,IMPS,"39,643.00",00.00,"453,010.29"
15-Sep-2020,Tax,"1,801.68",00.00,"454,811.97"
15-Sep-2020,Tax,00.00,"151,603.99","303,207.98"
15-Sep-2020,Commission,06.00,00.00,"303,213.98"
15-Sep-2020,Bill,329.10,00.00,"303,543.08"
15-Sep-2020,Transfer,00.00,"303,543.08",00.00
15-Sep-2020,Interest,"37,039.80",00.00,"37,039.80"
15-Sep-2020,Tax,00.00,"37,039.80",00.00
15-Sep-2020,IMPS,"243,467.50",00.00,"243,467.50"
15-Sep-2020,Bill,"825,841.50",00.00,"1,069,309.00"
15-Sep-2020,Tax,00.00,"118,812.11","950,496.89"
15-Sep-2020,RTGS,"23,474.40",00.00,"973,971.29"
15-Sep-2020,Interest,486.00,00.00,"974,457.29"
15-Sep-2020,Commission,"132,780.50",00.00,"1,107,237.79"
15-Sep-2020,Cheque,54.00,00.00,"1,107,291.79"
15-Sep-2020,Reversal,421.00,00.00,"1,107,712.79"
15-Sep-2020,Cheque,07.75,00.00,"1,107,720.54"
15-Sep-2020,Transfer,47.20,00.00,"1,107,767.74"
15-Sep-2020,IMPS,00.00,"184,627.96","923,139.78"
15-Sep-2020,IMPS,01.66,00.00,"923,141.44"
15-Sep-2020,ATM,43.00,00.00,"923,184.44"
15-Sep-2020,Debit Card,06.60,00.00,"923,191.04"
15-Sep-2020,Cheque,"9,881.00",00.00,"933,072.04"
15-Sep-2020,RTGS,00.00,"466,536.02","466,536.02"
15-Sep-2020,Cheque,"2,945.50",00.00,"469,481.52"
15-Sep-2020,Transfer,00.00,"46,948.15","422,533.37"
15-Sep-2020,Miscellaneous,00.00,"84,506.67","338,026.70"
15-Sep-2020,Interest,00.00,"338,026.70",00.00
15-Sep-2020,ATM,510.60,00.00,510.60
15-Sep-2020,Commission,00.00,102.12,408.48
15-Sep-2020,Tax,00.00,68.08,340.40
15-Sep-2020,Purchase,288.88,00.00,629.28
15-Sep-2020,Debit Card,00.00,69.92,559.36
15-Sep-2020,Interest,"1,615,027.50",00.00,"1,615,586.86"
15-Sep-2020,Cheque,00.00,"807,793.43","807,793.43"
15-Sep-2020,NEFT,23.00,00.00,"807,816.43"
15-Sep-2020,Cheque,201.71,00.00,"808,018.14"
15-Sep-2020,Bill,"54,630.00",00.00,"862,648.14"
15-Sep-2020,Cheque,"2,695.04",00.00,"865,343.18"
15-Sep-2020,NEFT,38.00,00.00,"865,381.18"
15-Sep-2020,ATM,205.00,00.00,"865,586.18"
15-Sep-2020,Miscellaneous,00.00,"432,793.09","432,793.09"
15-Sep-2020,Purchase,03.60,00.00,"432,796.69"
15-Sep-2020,Commission,00.00,"108,199.17","324,597.52"
15-Sep-2020,Cash,00.00,"64,919.50","259,678.02"
15-Sep-2020,Interest,"1,638,148.50",00.00,"1,897,826.52"
15-Sep-2020,Tax,313.70,00.00,"1,898,140.22"
15-Sep-2020,Debit Card,00.00,"949,070.11","949,070.11"
15-Sep-2020,Bill,00.00,"189,814.02","759,256.09"
15-Sep-2020,ATM,"12,433.00",00.00,"771,689.09"
16-Sep-2020,RTGS,"549,535.00",00.00,"1,321,224.09"
16-Sep-2020,RTGS,00.00,"220,204.02","1,101,020.08"
16-Sep-2020,ATM,01.00,00.00,"1,101,021.08"
16-Sep-2020,Tax,00.00,"1,101,021.08",00.00
16-Sep-2020,ATM,06.14,00.00,06.14
16-Sep-2020,Miscellaneous,"2,148.70",00.00,"2,154.84"
16-Sep-2020,Commission,00.00,359.14,"1,795.70"
16-Sep-2020,Tax,00.00,199.52,"1,596.18"
16-Sep-2020,Debit Card,"29,131.08",00.00,"30,727.26"
16-Sep-2020,Bill,452.27,00.00,"31,179.53"
16-Sep-2020,RTGS,36.29,00.00,"31,215.82"
16-Sep-2020,Cheque,"254,534.06",00.00,"285,749.88"
16-Sep-2020,Tax,509.20,00.00,"286,259.08"
16-Sep-2020,Bill,00.00,"286,259.08",00.00
16-Sep-2020,Purchase,23.00,00.00,23.00
16-Sep-2020,Tax,00.00,04.60,18.40
16-Sep-2020,Debit Card,"27,637.70",00.00,"27,656.10"
16-Sep-2020,Commission,"550,677.00",00.00,"578,333.10"
16-Sep-2020,Interest,00.00,"57,833.31","520,499.79"
16-Sep-2020,Commission,"1,606.00",00.00,"522,105.79"
16-Sep-2020,ATM,00.00,"104,421.16","417,684.63"
16-Sep-2020,NEFT,"11,675.50",00.00,"429,360.13"
16-Sep-2020,Reversal,00.00,"47,706.68","381,653.45"
16-Sep-2020,Tax,"1,972,385.50",00.00,"2,354,038.95"
16-Sep-2020,IMPS,"1,860,241.25",00.00,"4,214,280.20"
16-Sep-2020,Miscellaneous,12.02,00.00,"4,214,292.22"
16-Sep-2020,RTGS,00.00,"4,214,292.22",00.00
16-Sep-2020,Cheque,53.75,00.00,53.75
16-Sep-2020,IMPS,"218,786.50",00.00,"218,840.25"
16-Sep-2020,Bill,00.00,"43,768.05","175,072.20"
17-Sep-2020,Cheque,00.00,"87,536.10","87,536.10"
17-Sep-2020,Purchase,00.00,"10,942.01","76,594.09"
17-Sep-2020,Interest,16.00,00.00,"76,610.09"
17-Sep-2020,Cheque,00.00,"9,576.26","67,033.83"
17-Sep-2020,Interest,30.20,00.00,"67,064.03"
17-Sep-2020,NEFT,00.00,"33,532.02","33,532.02"
17-Sep-2020,Bill,00.00,"4,191.50","29,340.52"
17-Sep-2020,ATM,00.00,"5,868.10","23,472.42"
17-Sep-2020,Bill,00.00,"2,934.05","20,538.37"
17-Sep-2020,NEFT,00.00,"10,269.19","10,269.18"
17-Sep-2020,Interest,00.00,"1,711.53","8,557.65"
17-Sep-2020,Bill,"29,382.90",00.00,"37,940.55"
17-Sep-2020,Purchase,00.00,"7,588.11","30,352.44"
17-Sep-2020,Cheque,00.00,"10,117.48","20,234.96"
17-Sep-2020,Debit Card,00.00,"6,744.99","13,489.97"
18-Sep-2020,Cheque,"1,573,826.00",00.00,"1,587,315.97"
18-Sep-2020,NEFT,"92,612.00",00.00,"1,679,927.97"
18-Sep-2020,Debit Card,07.00,00.00,"1,679,934.97"
18-Sep-2020,Commission,"1,929,475.25",00.00,"3,609,410.22"
18-Sep-2020,Debit Card,00.00,"1,203,136.74","2,406,273.48"
18-Sep-2020,IMPS,788.00,00.00,"2,407,061.48"
18-Sep-2020,Cash,02.34,00.00,"2,407,063.82"
18-Sep-2020,Cheque,"8,285.10",00.00,"2,415,348.92"
18-Sep-2020,RTGS,00.00,"2,415,348.92",00.00
18-Sep-2020,Cheque,59.10,00.00,59.10
18-Sep-2020,Interest,"15,055.90",00.00,"15,115.00"
18-Sep-2020,Reversal,480.00,00.00,"15,595.00"
18-Sep-2020,Purchase,00.00,"3,119.00","12,476.00"
18-Sep-2020,Interest,00.00,"3,119.00","9,357.00"
18-Sep-2020,Cash,"4,051.85",00.00,"13,408.85"
18-Sep-2020,Commission,"554,924.20",00.00,"568,333.05"
18-Sep-2020,Reversal,164.00,00.00,"568,497.05"
18-Sep-2020,NEFT,"2,648.00",00.00,"571,145.05"
18-Sep-2020,Commission,00.00,"114,229.01","456,916.04"
18-Sep-2020,Miscellaneous,00.00,"65,273.72","391,642.32"
18-Sep-2020,Reversal,19.60,00.00,"391,661.92"
18-Sep-2020,Bill,48.00,00.00,"391,709.92"
18-Sep-2020,Bill,00.00,"195,854.96","195,854.96"
18-Sep-2020,Cheque,58.00,00.00,"195,912.96"
18-Sep-2020,Transfer,"1,366,820.00",00.00,"1,562,732.96"
18-Sep-2020,Cash,00.00,"156,273.30","1,406,459.66"
18-Sep-2020,Cash,"159,509.00",00.00,"1,565,968.66"
18-Sep-2020,Cash,11.36,00.00,"1,565,980.02"
18-Sep-2020,Purchase,00.00,"260,996.67","1,304,983.35"
18-Sep-2020,Debit Card,03.50,00.00,"1,304,986.85"
18-Sep-2020,RTGS,"250,972.00",00.00,"1,555,958.85"
18-Sep-2020,Commission,00.00,"1,555,958.85",00.00
18-Sep-2020,Reversal,249.70,00.00,249.70
18-Sep-2020,ATM,305.70,00.00,555.40
18-Sep-2020,Reversal,"2,532.37",00.00,"3,087.77"
18-Sep-2020,Commission,710.30,00.00,"3,798.07"
18-Sep-2020,Debit Card,"304,837.00",00.00,"308,635.07"
18-Sep-2020,Tax,"1,550,760.80",00.00,"1,859,395.87"
18-Sep-2020,Debit Card,00.00,"265,627.98","1,593,767.89"
18-Sep-2020,ATM,00.00,"177,085.32","1,416,682.57"
18-Sep-2020,Bill,254.00,00.00,"1,416,936.57"
19-Sep-2020,Bill,03.79,00.00,"1,416,940.36"
19-Sep-2020,Interest,00.00,"283,388.07","1,133,552.29"
19-Sep-2020,Reversal,"738,753.20",00.00,"1,872,305.49"
19-Sep-2020,RTGS,00.00,"312,050.92","1,560,254.58"
19-Sep-2020,Commission,00.00,"520,084.86","1,040,169.72"
19-Sep-2020,Bill,00.00,"104,016.97","936,152.75"
19-Sep-2020,Commission,00.00,"133,736.11","802,416.64"
19-Sep-2020,Commission,00.00,"133,736.11","668,680.53"
19-Sep-2020,Transfer,"1,675,457.75",00.00,"2,344,138.28"
19-Sep-2020,Interest,00.00,"468,827.66","1,875,310.62"
19-Sep-2020,Reversal,00.00,"234,413.83","1,640,896.79"
19-Sep-2020,Tax,69.50,00.00,"1,640,966.29"
19-Sep-2020,Purchase,06.00,00.00,"1,640,972.29"
19-Sep-2020,Cash,00.00,"234,424.61","1,406,547.68"
19-Sep-2020,ATM,73.40,00.00,"1,406,621.08"
19-Sep-2020,Debit Card,"31,231.90",00.00,"1,437,852.98"
19-Sep-2020,Reversal,00.00,"1,437,852.98",00.00
19-Sep-2020,Miscellaneous,"3,704.00",00.00,"3,704.00"
19-Sep-2020,Miscellaneous,00.00,617.33,"3,086.67"
19-Sep-2020,Debit Card,"3,385.00",00.00,"6,471.67"
19-Sep-2020,Miscellaneous,00.00,"1,617.92","4,853.75"
19-Sep-2020,Debit Card,00.00,539.31,"4,314.44"
19-Sep-2020,Cash,00.00,"2,157.22","2,157.22"
19-Sep-2020,Bill,"258,862.00",00.00,"261,019.22"
19-Sep-2020,Miscellaneous,00.00,"29,002.14","232,017.08"
19-Sep-2020,Tax,"22,504.30",00.00,"254,521.38"
19-Sep-2020,Interest,00.00,"63,630.35","190,891.04"
19-Sep-2020,Cash,00.00,"27,270.15","163,620.89"
19-Sep-2020,Cash,03.08,00.00,"163,623.97"
19-Sep-2020,Interest,00.00,"16,362.40","147,261.57"
19-Sep-2020,Purchase,00.00,"14,726.16","132,535.41"
19-Sep-2020,RTGS,03.00,00.00,"132,538.41"
19-Sep-2020,ATM,00.00,"44,179.47","88,358.94"
19-Sep-2020,RTGS,378.00,00.00,"88,736.94"
19-Sep-2020,Debit Card,"3,610.00",00.00,"92,346.94"
19-Sep-2020,Cash,00.00,"10,260.77","82,086.17"
19-Sep-2020,Bill,"838,790.80",00.00,"920,876.97"
19-Sep-2020,Cash,00.00,"153,479.50","767,397.48"
19-Sep-2020,Debit Card,00.00,"95,924.69","671,472.80"
19-Sep-2020,Debit Card,255.47,00.00,"671,728.27"
19-Sep-2020,Miscellaneous,"86,843.20",00.00,"758,571.47"
19-Sep-2020,Cheque,18.58,00.00,"758,590.05"
19-Sep-2020,Debit Card,77.10,00.00,"758,667.15"
19-Sep-2020,ATM,00.00,"75,866.72","682,800.44"
19-Sep-2020,IMPS,00.00,"227,600.15","455,200.29"
19-Sep-2020,RTGS,00.00,"91,040.06","364,160.23"
19-Sep-2020,Reversal,00.00,"121,386.74","242,773.49"
19-Sep-2020,IMPS,"20,890.50",00.00,"263,663.99"
19-Sep-2020,Interest,"2,633.20",00.00,"266,297.19"
19-Sep-2020,Bill,00.00,"29,588.58","236,708.61"
19-Sep-2020,Cheque,00.00,"47,341.72","189,366.89"
19-Sep-2020,Debit Card,06.50,00.00,"189,373.39"
19-Sep-2020,Commission,"31,062.30",00.00,"220,435.69"
19-Sep-2020,Interest,06.50,00.00,"220,442.19"
19-Sep-2020,Tax,00.00,"44,088.44","176,353.75"
19-Sep-2020,Debit Card,00.00,"176,353.75",00.00
19-Sep-2020,NEFT,06.80,00.00,06.80
19-Sep-2020,NEFT,33.00,00.00,39.80
19-Sep-2020,Purchase,00.00,13.27,26.53
19-Sep-2020,Commission,29.05,00.00,55.58
19-Sep-2020,Cash,00.00,06.18,49.40
19-Sep-2020,Transfer,00.00,04.94,44.46
19-Sep-2020,Interest,153.07,00.00,197.53
19-Sep-2020,Tax,03.49,00.00,201.02
19-Sep-2020,Bill,460.68,00.00,661.70
19-Sep-2020,Tax,00.00,66.17,595.53
19-Sep-2020,IMPS,"8,995.77",00.00,"9,591.30"
19-Sep-2020,Debit Card,"5,407.00",00.00,"14,998.30"
19-Sep-2020,Interest,"2,452.30",00.00,"17,450.60"
19-Sep-2020,RTGS,"1,976.40",00.00,"19,427.00"
19-Sep-2020,Purchase,00.00,"4,856.75","14,570.25"
19-Sep-2020,Purchase,02.00,00.00,"14,572.25"
19-Sep-2020,Miscellaneous,00.00,"1,457.23","13,115.02"
19-Sep-2020,Bill,437.40,00.00,"13,552.42"
19-Sep-2020,Purchase,00.00,"1,936.06","11,616.36"
19-Sep-2020,Debit Card,00.00,"2,323.27","9,293.09"
19-Sep-2020,Tax,"1,949,156.75",00.00,"1,958,449.84"
19-Sep-2020,Bill,00.00,"652,816.61","1,305,633.23"
20-Sep-2020,Commission,00.00,"1,305,633.23",00.00
20-Sep-2020,IMPS,50.01,00.00,50.01
20-Sep-2020,Commission,00.00,08.34,41.68
20-Sep-2020,Cheque,"235,181.50",00.00,"235,223.18"
20-Sep-2020,Purchase,"138,839.70",00.00,"374,062.88"
20-Sep-2020,NEFT,886.79,00.00,"374,949.67"
20-Sep-2020,RTGS,"1,983,915.00",00.00,"2,358,864.67"
21-Sep-2020,Transfer,"903,144.50",00.00,"3,262,009.17"
21-Sep-2020,Cash,31.00,00.00,"3,262,040.17"
21-Sep-2020,Debit Card,"577,314.00",00.00,"3,839,354.17"
21-Sep-2020,Transfer,00.00,"959,838.54","2,879,515.63"
21-Sep-2020,Cash,257.30,00.00,"2,879,772.93"
21-Sep-2020,Commission,32.00,00.00,"2,879,804.93"
21-Sep-2020,Transfer,00.00,"719,951.23","2,159,853.70"
21-Sep-2020,IMPS,08.00,00.00,"2,159,861.70"
21-Sep-2020,Tax,00.00,"539,965.43","1,619,896.28"
21-Sep-2020,Bill,00.00,"231,413.75","1,388,482.53"
21-Sep-2020,Debit Card,29.27,00.00,"1,388,511.80"
21-Sep-2020,RTGS,00.00,"462,837.27","925,674.53"
21-Sep-2020,Debit Card,00.00,"925,674.53",00.00
21-Sep-2020,NEFT,144.00,00.00,144.00
21-Sep-2020,IMPS,"10,166.05",00.00,"10,310.05"
21-Sep-2020,Transfer,00.00,"1,718.34","8,591.71"
21-Sep-2020,Tax,00.00,"1,718.34","6,873.37"
21-Sep-2020,Commission,00.00,"6,873.37",00.00
21-Sep-2020,Commission,"515,470.00",00.00,"515,470.00"
21-Sep-2020,Bill,00.00,"85,911.67","429,558.33"
21-Sep-2020,Transfer,00.00,"47,728.70","381,829.63"
21-Sep-2020,Miscellaneous,00.00,"38,182.96","343,646.67"
21-Sep-2020,IMPS,04.09,00.00,"343,650.76"
21-Sep-2020,Cash,00.00,"49,092.97","294,557.79"
21-Sep-2020,RTGS,55.43,00.00,"294,613.22"
21-Sep-2020,Interest,"65,694.28",00.00,"360,307.50"
21-Sep-2020,Miscellaneous,00.00,"40,034.17","320,273.33"
21-Sep-2020,Commission,00.00,"53,378.89","266,894.44"
21-Sep-2020,Debit Card,00.00,"44,482.41","222,412.03"
21-Sep-2020,Debit Card,00.00,"31,773.15","190,638.88"
21-Sep-2020,NEFT,"3,235.72",00.00,"193,874.60"
21-Sep-2020,Bill,00.00,"96,937.30","96,937.30"
21-Sep-2020,Interest,"17,041.00",00.00,"113,978.30"
21-Sep-2020,IMPS,00.00,"56,989.15","56,989.15"
21-Sep-2020,Cash,00.00,"9,498.19","47,490.96"
21-Sep-2020,Commission,00.00,"23,745.48","23,745.48"
21-Sep-2020,Commission,384.00,00.00,"24,129.48"
21-Sep-2020,Cash,00.00,"2,412.95","21,716.53"
21-Sep-2020,Reversal,00.00,"10,858.27","10,858.26"
21-Sep-2020,Transfer,"13,576.10",00.00,"24,434.36"
21-Sep-2020,Cash,"3,328.00",00.00,"27,762.36"
21-Sep-2020,Commission,54.30,00.00,"27,816.66"
21-Sep-2020,Purchase,"373,744.00",00.00,"401,560.66"
21-Sep-2020,Interest,00.00,"401,560.66",00.00
21-Sep-2020,Purchase,"133,782.00",00.00,"133,782.00"
21-Sep-2020,Tax,00.00,"19,111.71","114,670.29"
21-Sep-2020,Reversal,00.00,"11,467.03","103,203.26"
21-Sep-2020,ATM,00.00,"51,601.63","51,601.63"
21-Sep-2020,Tax,00.00,"12,900.41","38,701.22"
21-Sep-2020,Bill,"3,214.00",00.00,"41,915.22"
21-Sep-2020,Interest,"1,198,182.00",00.00,"1,240,097.22"
21-Sep-2020,Interest,362.00,00.00,"1,240,459.22"
21-Sep-2020,Debit Card,"76,232.00",00.00,"1,316,691.22"
21-Sep-2020,Miscellaneous,47.06,00.00,"1,316,738.28"
21-Sep-2020,RTGS,00.00,"164,592.29","1,152,146.00"
21-Sep-2020,ATM,67.00,00.00,"1,152,213.00"
21-Sep-2020,Reversal,00.00,"115,221.30","1,036,991.70"
21-Sep-2020,Cash,00.00,"172,831.95","864,159.75"
21-Sep-2020,Commission,00.00,"86,415.98","777,743.78"
21-Sep-2020,RTGS,"106,356.97",00.00,"884,100.75"
21-Sep-2020,Bill,"211,883.70",00.00,"1,095,984.45"
22-Sep-2020,Purchase,00.00,"219,196.89","876,787.56"
22-Sep-2020,Transfer,00.00,"292,262.52","584,525.04"
23-Sep-2020,Transfer,00.00,"292,262.52","292,262.52"
23-Sep-2020,Tax,06.60,00.00,"292,269.12"
23-Sep-2020,ATM,00.00,"146,134.56","146,134.56"
23-Sep-2020,Tax,00.00,"20,876.37","125,258.19"
23-Sep-2020,Purchase,00.00,"13,917.58","111,340.61"
23-Sep-2020,NEFT,00.00,"18,556.77","92,783.84"
23-Sep-2020,Cheque,"11,194.30",00.00,"103,978.14"
